respondent_id,dna_segment,monthly_income_midpoint,age_group,city_tier,gender,occupation,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,stress_score,life_stage,current_mood,reader_identity,personalization_importance,books_per_month,reads_morning,reads_commute,reads_afternoon,reads_evening,reads_latenight,reads_weekend,reading_motivation,genre_fantasy,genre_selfhelp,genre_literary,genre_romance,genre_thriller,genre_biography,genre_business,discovery_social,discovery_friends,discovery_apps,social_sharing_level,format_preference,interest_books,interest_journal,interest_bookmark,interest_candle,interest_tote,interest_apparel,interest_decor,interest_annotation,interest_pin,subscription_interest,eco_importance,gifting_behaviour,barrier_price,barrier_quality,barrier_trust,barrier_delivery,barrier_privacy,barrier_platform,trust_driver,discount_preference,psm_too_cheap,psm_bargain,psm_expensive_ok,psm_too_expensive,max_single_spend,lifestyle_spend,monthly_book_spend,shops_amazon,shops_flipkart,shops_d2c,shops_instagram,shops_offline,payment_method,impulse_buying,nps_proxy,switching_tendency,platform_interest,share_intent,reading_habit_status,purchase_intent,will_buy,format_class,data_quality_flag
BDNA1610,Emotional Reader,30000,3,3,2,3,1,5,4,4,3,9,7,1,2,4,2.5,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,2,3,1,1,0,0,1,0,1,0,0,1,3,2,0,1,0,0,0,0,3,2,285,614.0,922,1533,1500,2250,750,1,1,0,0,1,5,4,4,3,1,2,3,1,1,2,clean
BDNA1611,Non-Reader,60000,6,1,1,3,3,4,3,3,2,7,3,6,6,4,0.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,2,4,1,0,1,1,1,1,4,1,403,758.0,1261,1999,350,2250,750,0,1,0,0,1,1,3,2,1,3,4,2,4,0,2,clean
BDNA1612,Emotional Reader,15000,4,5,4,2,4,3,4,5,4,4,4,3,2,4,8.0,0,0,0,1,0,1,3,0,1,1,0,0,0,0,1,0,0,2,2,1,0,1,1,1,0,0,0,0,4,2,3,1,1,0,0,0,0,3,4,226,514.0,853,1025,750,1000,350,0,1,0,0,0,1,3,8,4,3,2,1,2,1,1,clean
BDNA1613,Emotional Reader,15000,3,1,1,3,5,2,3,5,3,7,6,3,4,4,2.5,0,0,0,0,1,0,5,0,0,1,1,1,0,0,1,1,1,3,2,1,1,1,1,0,0,0,0,0,2,4,4,1,0,0,0,0,0,6,1,160,363.0,413,696,350,250,350,0,0,0,1,1,1,2,5,1,1,2,1,3,0,1,clean
BDNA1614,Productivity Achiever,30000,5,1,2,4,3,4,3,3,3,5,3,2,5,4,2.5,1,1,0,1,0,0,2,1,1,0,0,1,0,0,0,0,1,2,5,1,0,0,0,1,0,1,0,0,1,2,2,0,0,0,0,0,0,5,4,282,760.0,1170,1769,2500,2250,350,1,1,0,1,0,1,1,7,2,3,2,1,1,1,3,clean
BDNA1615,Productivity Achiever,100000,2,2,2,4,3,4,3,2,2,5,7,5,1,4,1.0,1,0,0,1,1,0,4,0,1,0,0,1,1,1,0,0,1,2,5,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,3,680,1370.0,2291,3177,2500,7500,1500,1,0,0,0,1,1,3,8,3,5,1,1,2,1,3,clean
BDNA1616,Emotional Reader,30000,5,1,2,2,4,3,4,5,5,7,5,6,1,4,1.0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,1,0,1,2,1,1,1,1,0,0,0,1,0,2,3,2,1,1,1,0,0,0,2,3,286,645.0,954,1589,1500,1000,350,0,1,0,0,1,1,3,9,2,5,2,4,2,1,1,clean
BDNA1617,Non-Reader,30000,4,3,2,3,3,4,3,3,2,9,3,5,6,1,5.0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,5,2,246,475.0,655,1181,750,250,350,0,1,1,0,1,1,4,4,4,5,4,4,4,0,2,clean
BDNA1618,Emotional Reader,60000,6,3,1,2,4,4,3,4,3,9,4,4,3,3,5.0,0,0,1,1,1,0,6,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,3,2,2,1,1,0,0,0,0,5,3,446,925.0,1514,2140,2500,2250,1500,0,0,0,1,0,1,4,9,1,3,3,1,4,0,1,clean
BDNA1619,Emotional Reader,100000,5,3,1,2,4,3,2,4,2,6,4,5,3,4,1.0,0,1,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,4,3,1,1,1,0,0,0,1,0,1,2,3,3,0,1,0,0,0,0,5,1,529,1353.0,2223,3158,2500,7500,1500,0,1,0,0,0,2,3,10,3,5,2,2,3,0,2,clean
BDNA1620,Curious Explorer,5000,2,1,2,2,5,2,4,3,3,1,3,4,5,3,2.5,0,0,0,1,0,1,3,1,0,1,0,1,0,0,1,1,0,3,1,1,1,0,0,0,1,0,1,1,2,4,2,1,0,0,1,0,0,3,2,141,,576,656,150,250,100,1,0,0,1,0,1,1,10,2,4,3,1,3,0,1,missing_psm
BDNA1621,Productivity Achiever,5000,2,1,4,3,4,5,3,3,3,6,3,5,5,3,1.0,1,1,0,0,0,0,2,0,1,0,1,0,1,0,1,1,0,2,3,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,4,5,300,580.0,955,1278,350,250,100,1,1,0,0,0,1,4,4,3,3,2,1,2,1,2,clean
BDNA1622,Midnight Escapist,5000,3,1,2,6,3,2,2,4,5,9,7,2,2,4,2.5,0,0,0,0,1,1,3,1,0,1,1,1,1,0,1,0,1,4,1,1,1,1,1,0,0,0,1,0,2,2,4,1,0,0,0,0,0,6,3,139,332.0,456,832,150,250,0,0,0,0,1,0,1,2,4,1,4,2,1,2,1,1,clean
BDNA1623,Emotional Reader,5000,5,2,1,4,4,4,3,5,4,6,4,2,3,5,1.0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,0,0,2,2,0,1,1,1,1,0,1,0,0,1,2,3,0,0,1,0,0,1,2,6,262,498.0,803,1039,150,250,100,1,1,1,1,0,4,4,7,1,4,3,1,2,1,1,clean
BDNA1624,Non-Reader,30000,4,2,1,3,4,3,1,5,4,4,3,1,6,3,0.0,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,3,2,3,0,0,1,1,0,1,3,3,210,401.0,625,903,150,1000,750,0,0,0,0,1,1,3,6,2,4,5,5,2,1,1,clean
BDNA1625,Midnight Escapist,5000,4,1,1,1,3,2,2,5,5,13,7,1,1,4,5.0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,3,2,0,1,1,1,0,0,1,0,1,2,2,1,1,0,1,1,0,0,3,3,147,379.0,550,790,150,250,0,1,0,1,0,0,1,2,6,2,1,4,2,2,1,1,clean
BDNA1626,Emotional Reader,30000,4,1,2,1,3,3,2,4,2,2,4,3,4,4,1.0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,1,0,0,2,2,0,0,0,1,1,0,1,1,0,1,4,2,0,0,0,0,0,0,2,5,380,760.0,1223,1651,1500,1000,350,1,1,0,0,1,2,3,7,1,3,1,2,3,0,1,clean
BDNA1627,Midnight Escapist,30000,4,3,2,2,3,3,3,3,5,10,2,1,1,4,5.0,0,0,1,0,1,0,4,1,0,0,0,0,0,0,1,0,1,2,2,1,0,1,0,1,1,1,1,1,3,3,1,0,1,1,0,0,0,2,2,207,484.0,715,965,1500,1000,350,0,0,0,1,0,4,3,10,1,3,3,1,2,1,1,clean
BDNA1628,Emotional Reader,30000,3,5,1,6,3,2,3,5,2,4,4,5,3,5,5.0,1,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,1,2,5,1,1,1,0,0,0,1,0,0,3,3,2,1,1,0,0,0,0,5,2,359,796.0,1355,1861,750,1000,750,1,0,0,1,1,2,3,1,1,1,1,4,2,1,3,clean
BDNA1629,Midnight Escapist,5000,3,4,1,1,3,3,2,4,5,11,1,1,4,3,2.5,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,1,0,4,4,1,1,1,1,0,1,0,0,0,1,3,2,0,0,0,1,0,0,4,3,178,381.0,640,1033,150,250,0,0,0,0,1,0,4,4,5,2,4,5,1,4,0,3,clean
BDNA1630,Productivity Achiever,30000,4,4,2,3,4,5,3,3,2,8,3,2,3,4,8.0,0,1,0,0,0,0,2,0,1,0,1,1,1,1,1,0,0,3,1,1,0,1,0,0,0,0,1,0,3,2,2,0,0,0,1,1,1,5,3,460,901.0,1439,2152,1500,2250,750,1,1,0,0,0,5,4,9,3,1,3,5,2,1,1,clean
BDNA1631,Curious Explorer,15000,4,4,2,6,4,4,4,4,2,4,3,4,4,5,8.0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,1,5,1,1,0,0,1,1,0,0,1,2,4,3,0,1,0,0,0,0,1,2,89,307.0,542,622,350,250,100,0,0,1,1,0,2,2,6,4,2,1,1,2,1,3,clean
BDNA1632,Productivity Achiever,30000,4,2,1,2,3,5,3,2,2,3,4,3,2,5,8.0,1,0,1,1,0,0,2,0,1,0,0,1,1,0,0,1,0,2,2,0,1,0,1,0,0,1,1,0,2,2,2,0,1,0,0,0,0,3,4,385,847.0,1296,1866,1500,4500,350,1,1,0,0,0,1,4,8,1,2,2,1,1,1,1,clean
BDNA1633,Emotional Reader,15000,5,2,4,1,3,3,3,5,2,9,5,3,6,4,5.0,1,0,0,1,1,0,3,1,1,0,1,1,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,0,3,4,2,0,1,0,0,0,0,6,1,242,527.0,837,1268,350,1000,350,0,0,0,0,1,1,3,8,1,2,2,1,2,1,1,clean
BDNA1634,Curious Explorer,30000,3,2,3,4,4,2,5,3,2,4,2,2,3,4,8.0,0,1,0,1,0,0,3,0,1,0,0,1,0,0,1,1,1,1,2,1,0,1,1,0,0,1,0,1,2,2,4,0,0,0,0,1,0,1,3,278,565.0,943,1226,350,1000,350,0,1,0,0,0,4,3,8,4,2,1,1,2,1,1,clean
BDNA1635,Non-Reader,15000,7,4,3,3,2,3,3,4,4,8,7,4,6,2,2.5,0,0,0,1,0,0,6,0,1,0,1,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,4,2,4,1,0,0,0,0,1,3,5,73,267.0,475,582,150,250,350,1,0,0,0,0,1,3,2,3,5,4,4,5,0,1,clean
BDNA1636,Midnight Escapist,15000,3,2,1,2,5,3,3,3,4,7,4,6,4,3,2.5,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,3,2,1,1,1,1,1,1,0,0,1,1,2,1,0,1,0,0,0,0,6,2,131,540.0,838,1382,350,1000,350,0,0,0,0,0,4,1,8,2,2,1,3,1,1,1,clean
BDNA1637,Productivity Achiever,30000,3,5,1,5,3,5,3,2,2,5,6,5,3,5,5.0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,1,385,790.0,1238,1834,1500,2250,350,0,1,0,0,0,2,3,8,2,1,2,4,2,1,1,clean
BDNA1638,Midnight Escapist,15000,2,5,1,3,2,3,5,4,4,7,6,3,1,3,2.5,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,0,1,1,0,1,1,1,1,3,2,2,1,0,0,0,0,0,1,2,167,490.0,689,1181,350,1000,350,1,0,0,0,0,1,2,10,1,1,1,4,2,1,1,clean
BDNA1639,Non-Reader,60000,3,5,3,3,2,2,3,3,1,6,2,3,4,3,1.0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,1,3,3,3,1,0,1,0,0,0,1,5,348,,1082,1598,1500,1000,750,0,1,0,0,0,1,3,3,1,5,4,2,4,0,1,missing_psm
BDNA1640,Non-Reader,15000,3,4,1,3,2,3,2,3,2,7,6,1,4,2,2.5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,1,3,2,4,0,0,0,1,0,0,6,2,139,354.0,435,804,150,250,350,0,0,0,0,0,1,2,1,4,5,5,5,4,0,1,clean
BDNA1641,Emotional Reader,15000,7,1,1,2,3,4,2,4,3,6,3,2,2,4,2.5,1,1,0,0,0,1,4,1,0,1,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,1,1,1,3,3,3,0,1,0,1,0,1,2,5,291,631.0,938,1361,350,1000,350,1,0,0,0,1,4,2,7,1,1,1,3,2,1,1,clean
BDNA1642,Curious Explorer,30000,3,3,1,2,4,2,4,4,3,2,2,4,5,4,1.0,0,0,1,0,0,0,5,0,1,0,0,1,0,1,1,1,0,1,5,0,0,0,0,1,1,0,0,1,2,4,1,1,0,0,0,0,0,5,1,176,552.0,924,1181,1500,2250,750,0,0,1,0,0,4,3,9,4,1,2,2,2,1,3,clean
BDNA1643,Emotional Reader,15000,5,1,1,2,3,3,2,5,4,7,4,3,5,3,1.0,0,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,1,4,2,0,1,1,1,1,0,0,1,0,3,3,2,1,0,0,0,0,0,5,1,318,575.0,954,1160,750,1000,350,1,1,0,0,0,1,2,7,3,3,2,2,2,1,1,clean
BDNA1644,Emotional Reader,15000,4,4,1,3,4,3,4,4,4,5,5,3,3,4,2.5,0,0,1,0,0,1,4,1,1,1,0,0,1,1,0,0,0,4,1,0,1,0,1,0,0,0,1,0,3,3,3,0,0,0,0,0,0,5,1,302,435.0,678,1110,350,1000,100,1,0,0,0,1,2,3,3,3,2,5,1,3,0,1,clean
BDNA1645,Midnight Escapist,5000,7,3,2,2,4,3,2,4,4,12,2,1,1,5,2.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,2,1,1,1,0,0,0,1,0,0,0,2,3,2,1,0,0,0,0,0,4,3,203,333.0,483,796,150,250,100,0,1,0,0,1,1,3,5,2,2,1,2,1,1,1,clean
BDNA1646,Curious Explorer,5000,3,2,2,6,4,2,5,4,3,0,2,4,4,4,5.0,0,1,0,1,1,1,6,1,0,1,0,1,0,0,1,0,0,2,2,1,0,1,1,1,1,0,1,0,4,1,1,0,0,1,0,1,0,1,5,147,259.0,501,581,150,250,100,1,0,0,0,0,2,2,7,3,1,2,4,1,1,1,clean
BDNA1647,Midnight Escapist,5000,6,2,2,2,2,2,3,5,4,10,6,3,1,4,2.5,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,3,1,1,1,1,1,0,0,1,0,1,2,3,2,0,0,0,0,0,0,3,2,263,374.0,604,928,150,250,100,1,1,0,0,0,1,1,7,3,1,1,1,2,1,1,clean
BDNA1648,Curious Explorer,15000,4,5,2,2,5,3,5,5,2,4,1,3,4,3,5.0,1,0,1,0,0,0,3,1,1,0,0,1,1,0,1,1,1,2,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,0,0,0,0,2,2,188,377.0,490,865,350,1000,350,0,0,0,1,0,1,1,8,2,3,2,2,1,1,1,clean
BDNA1649,Curious Explorer,5000,5,3,1,1,5,3,4,2,4,7,1,3,4,4,2.5,0,0,0,1,0,0,5,1,0,1,0,0,1,0,1,1,1,3,3,1,0,0,0,1,1,0,0,0,3,2,2,1,0,0,0,0,0,3,3,117,272.0,541,621,150,250,100,1,0,0,1,1,1,3,8,3,1,2,1,1,1,2,clean
BDNA1650,Curious Explorer,5000,3,2,2,3,5,3,4,2,2,7,2,3,4,5,5.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,2,1,1,1,0,0,0,1,1,1,2,3,3,0,1,0,0,0,0,5,1,194,352.0,564,688,150,250,100,0,0,1,1,1,1,1,9,3,2,2,2,4,0,1,clean
BDNA1651,Midnight Escapist,60000,3,2,2,2,2,4,4,4,4,9,6,5,2,5,2.5,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,4,3,1,0,1,0,0,0,1,1,0,3,4,2,0,0,1,1,0,1,5,2,472,882.0,1372,1962,2500,2250,1500,1,0,1,0,0,1,3,8,4,1,1,1,2,1,2,clean
BDNA1652,Productivity Achiever,15000,4,4,1,3,3,5,3,3,3,4,3,2,2,5,8.0,1,0,0,1,1,1,2,0,1,1,0,0,0,1,0,1,0,2,3,1,0,0,0,1,0,1,0,1,2,2,3,0,0,0,0,0,0,3,6,341,712.0,1198,1853,750,1000,100,0,1,0,0,1,4,4,9,2,3,4,1,2,1,2,clean
BDNA1653,Midnight Escapist,5000,5,1,2,1,4,3,2,4,4,11,1,1,1,4,1.0,0,1,0,1,1,0,5,1,0,0,0,1,1,0,1,1,0,4,5,0,0,1,1,1,0,0,1,0,1,3,2,1,1,0,1,0,0,1,3,58,212.0,423,521,150,250,100,0,0,1,1,0,1,2,9,3,1,1,1,1,1,3,clean
BDNA1654,Productivity Achiever,60000,4,1,2,2,3,5,4,3,2,6,7,2,4,5,1.0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,3,1,0,0,0,1,1,0,1,0,2,3,2,0,0,0,0,0,1,2,1,523,1041.0,1587,2345,2500,4500,1500,1,1,0,0,0,1,3,10,1,5,3,3,3,0,2,clean
BDNA1655,Midnight Escapist,30000,3,5,1,3,3,2,4,2,4,9,1,2,4,5,2.5,0,0,0,1,1,0,2,1,0,0,0,1,0,0,1,1,0,2,1,0,0,1,1,0,0,0,1,1,2,4,2,0,0,0,0,0,0,2,1,195,540.0,733,1305,750,2250,350,1,0,0,0,0,1,3,6,1,1,4,1,2,1,1,clean
BDNA1656,Non-Reader,15000,3,3,1,2,3,2,2,3,3,6,3,1,6,3,5.0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,4,2,3,0,1,1,0,1,1,5,1,140,323.0,527,607,150,250,350,0,0,0,1,0,4,4,1,3,5,3,5,3,0,1,clean
BDNA1657,Emotional Reader,30000,3,2,2,2,3,4,3,4,3,9,2,4,5,3,5.0,0,0,1,1,1,1,5,1,0,1,0,0,1,0,1,0,0,3,1,1,1,1,1,0,1,0,0,0,2,2,3,0,1,0,1,1,0,2,4,239,469.0,609,1047,1500,2250,750,0,1,0,1,0,1,2,8,4,2,2,2,1,1,1,clean
BDNA1658,Productivity Achiever,60000,5,3,1,3,3,5,3,3,4,7,1,5,2,4,5.0,1,0,0,1,0,1,2,0,0,0,0,1,0,1,1,1,1,3,4,1,1,1,0,0,0,0,1,0,4,3,3,0,0,0,1,1,1,4,2,432,937.0,1327,2097,2500,4500,750,1,1,0,1,0,4,2,8,2,2,4,1,5,0,3,clean
BDNA1659,Productivity Achiever,60000,3,2,2,3,5,4,4,2,1,11,7,5,4,4,8.0,1,1,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,3,1,1,1,0,1,0,0,1,0,1,3,3,2,0,0,0,0,0,0,2,2,579,1067.0,1653,2311,2500,4500,750,1,0,0,1,0,2,2,8,2,1,1,1,3,0,1,clean
BDNA1660,Productivity Achiever,60000,3,1,2,3,3,4,3,3,1,6,3,5,2,5,5.0,1,1,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,2,4,3,0,0,0,1,0,1,5,3,516,969.0,1584,2306,2500,4500,750,0,0,1,0,0,1,1,4,2,2,3,1,2,1,1,clean
BDNA1661,Emotional Reader,5000,4,2,3,2,3,2,4,4,4,5,5,4,5,4,2.5,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2,2,1,0,0,1,0,0,1,0,1,2,2,4,0,0,0,0,0,0,5,1,91,353.0,569,965,150,250,0,0,0,0,0,0,3,3,6,3,1,4,4,4,0,1,clean
BDNA1662,Productivity Achiever,100000,4,2,2,3,3,5,3,3,2,6,3,2,2,3,1.0,0,1,0,1,0,0,4,0,1,0,0,0,0,1,1,0,0,2,2,1,0,1,0,0,1,1,0,1,4,3,3,0,0,0,0,0,1,1,1,637,1487.0,2401,3480,2500,7500,1500,0,0,1,1,0,2,2,7,1,4,2,1,3,0,1,clean
BDNA1663,Non-Reader,30000,5,2,2,1,2,2,3,3,3,6,2,1,6,2,1.0,0,1,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,1,3,123,401.0,618,825,1500,1000,350,1,0,0,0,1,1,3,3,3,5,5,5,1,1,1,clean
BDNA1664,Productivity Achiever,30000,3,2,1,2,3,5,3,3,3,7,7,2,5,3,2.5,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1,0,1,1,2,4,2,0,0,0,0,0,0,2,1,324,774.0,1459,1762,1500,2250,750,0,0,1,0,1,1,4,7,4,2,3,4,3,0,1,clean
BDNA1665,Non-Reader,30000,3,3,2,2,2,3,3,3,3,4,2,6,1,4,1.0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0,0,0,1,0,0,0,3,3,3,1,0,1,1,0,1,5,2,175,479.0,608,1100,750,250,350,0,0,0,0,0,3,4,4,2,5,5,2,2,1,2,clean
BDNA1666,Curious Explorer,60000,3,3,2,3,4,3,5,5,2,3,3,5,4,4,0.0,1,1,1,0,1,1,3,0,0,1,0,1,0,0,0,1,1,2,5,1,1,0,1,1,1,0,0,1,3,2,2,1,1,0,0,0,0,5,4,255,609.0,972,1452,1500,4500,1500,1,0,1,0,0,4,1,9,3,1,3,1,1,1,3,clean
BDNA1667,Midnight Escapist,15000,2,4,2,2,3,3,3,5,5,5,2,1,3,4,5.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,1,0,1,2,3,2,1,0,0,0,0,0,4,4,112,332.0,638,788,750,1000,350,1,0,0,0,1,2,2,4,1,2,2,1,1,1,1,clean
BDNA1668,Non-Reader,5000,4,3,1,2,3,3,4,3,3,6,3,3,6,3,0.0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,2,3,0,1,1,0,0,0,3,2,94,269.0,408,607,150,250,0,0,0,0,0,0,1,3,2,3,3,5,3,4,0,3,clean
BDNA1669,Midnight Escapist,15000,2,5,2,5,4,3,4,5,5,8,1,2,5,4,8.0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,4,1,1,0,1,1,0,0,1,0,0,2,4,4,1,0,0,0,0,0,2,1,235,491.0,708,1331,350,1000,350,0,0,0,0,0,1,3,6,1,3,2,3,1,1,1,clean
BDNA1670,Curious Explorer,15000,4,2,1,2,4,3,4,5,3,8,2,5,4,3,1.0,1,0,1,0,0,1,5,0,1,1,0,0,0,0,1,0,0,2,1,0,1,0,0,1,0,0,0,1,2,2,2,1,0,0,0,0,0,3,1,265,553.0,849,1232,150,250,350,1,1,0,0,0,3,2,10,3,3,2,5,1,1,1,clean
BDNA1671,Productivity Achiever,15000,3,2,2,6,3,5,2,2,2,4,4,5,2,5,2.5,1,0,0,1,0,1,2,0,1,0,0,0,0,1,1,0,0,3,4,0,0,0,0,0,0,1,1,1,2,4,3,0,0,0,0,0,0,3,4,241,652.0,1184,1700,750,1000,100,1,0,0,0,0,2,3,5,1,2,2,1,2,1,3,clean
BDNA1672,Curious Explorer,15000,3,1,2,2,3,3,4,4,3,2,2,4,1,4,2.5,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,2,4,1,1,1,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,2,2,60,388.0,676,809,350,1000,100,0,0,1,1,0,2,2,10,2,2,4,1,3,0,3,clean
BDNA1673,Curious Explorer,15000,3,1,2,1,5,3,3,3,3,8,2,4,5,5,1.0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,1,0,0,2,1,0,1,1,1,0,0,1,1,1,1,1,3,1,1,1,0,0,0,1,1,285,425.0,638,1186,350,1000,350,1,0,1,0,0,1,1,10,2,5,1,3,3,0,1,clean
BDNA1674,Curious Explorer,30000,2,4,2,6,5,3,4,3,2,8,7,4,3,4,2.5,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,1,0,1,0,1,4,2,0,0,0,0,0,0,3,3,275,569.0,1007,1318,750,1000,100,0,0,1,1,1,1,3,5,1,2,2,5,2,1,1,clean
BDNA1675,Curious Explorer,5000,3,2,1,2,4,4,4,2,3,4,2,2,4,5,2.5,0,0,1,0,1,0,3,1,1,0,0,0,0,0,1,0,1,3,2,1,1,0,1,0,1,0,0,1,2,2,3,0,1,1,1,1,0,2,2,30,287.0,486,706,150,250,100,1,1,1,1,0,2,2,8,1,3,1,1,2,1,1,clean
BDNA1676,Productivity Achiever,30000,6,1,1,3,4,4,4,1,2,6,3,1,2,4,5.0,1,0,0,0,0,0,4,0,1,0,1,1,1,0,0,1,1,3,3,0,1,0,0,1,1,0,1,0,3,3,1,0,0,0,0,0,0,5,2,304,823.0,1349,1892,1500,2250,350,1,1,1,0,0,3,3,6,1,2,1,1,3,0,2,clean
BDNA1677,Midnight Escapist,5000,2,4,1,2,2,3,2,4,4,11,1,3,2,4,1.0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,2,4,1,1,1,0,1,1,0,0,1,1,2,3,0,1,0,0,1,0,3,3,294,435.0,841,921,150,250,100,0,0,1,1,0,4,2,5,1,3,1,1,1,1,3,clean
BDNA1678,Productivity Achiever,30000,4,1,1,3,4,5,2,2,4,7,2,5,2,5,2.5,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,0,1,0,3,4,1,0,0,0,1,0,0,6,4,295,748.0,1198,1665,1500,2250,0,1,1,0,0,0,1,3,5,2,2,4,1,4,0,1,clean
BDNA1679,Midnight Escapist,15000,2,3,2,2,3,2,2,4,3,10,2,4,1,5,2.5,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,2,4,1,1,1,1,0,0,0,1,0,1,4,3,0,0,0,0,0,0,4,2,160,485.0,862,942,350,1000,350,1,1,1,1,1,2,2,9,1,1,2,5,1,1,3,clean
BDNA1680,Emotional Reader,15000,4,3,1,3,3,4,3,5,3,10,7,5,4,4,2.5,0,0,1,1,1,1,2,0,1,1,1,0,1,0,0,1,1,3,5,1,1,0,1,1,0,0,0,1,3,3,1,0,0,0,1,0,0,4,3,256,540.0,744,1281,750,1000,100,1,0,0,0,0,1,3,7,2,1,1,2,1,1,3,clean
BDNA1681,Productivity Achiever,30000,3,2,1,2,3,5,2,2,3,7,3,4,6,3,1.0,0,0,1,0,1,0,2,0,1,1,0,0,1,1,1,0,0,4,5,0,1,0,1,1,0,1,1,0,1,4,2,0,1,0,0,0,1,6,4,373,856.0,1453,1883,2500,2250,350,1,0,1,0,0,4,3,10,1,2,4,1,3,0,3,clean
BDNA1682,Non-Reader,5000,4,5,2,3,4,3,4,3,2,8,7,1,6,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,3,3,3,0,0,1,0,0,1,5,2,30,50.0,106,186,150,250,100,0,0,0,0,0,4,4,3,2,4,3,5,5,0,1,clean
BDNA1683,Emotional Reader,15000,6,5,2,2,3,2,1,5,3,7,5,3,3,4,5.0,1,0,0,0,0,1,3,1,0,0,0,1,0,0,1,0,0,3,3,1,1,1,1,0,1,0,0,1,3,1,1,1,0,0,0,0,0,3,3,257,548.0,811,1165,750,1000,350,1,1,0,0,1,1,3,7,1,1,4,1,1,1,2,clean
BDNA1684,Curious Explorer,100000,3,2,1,5,5,4,4,3,1,10,2,4,2,4,2.5,0,0,1,1,1,0,5,0,1,0,1,1,1,1,1,1,0,4,2,0,0,0,1,1,1,0,1,1,1,2,3,0,0,0,1,0,0,1,2,591,1129.0,1758,2570,2500,4500,1500,0,0,1,1,0,2,2,7,3,1,4,4,5,0,1,clean
